ticker,date,gap_pct,atr,candle_color,follow_through_level,ft_bar_idx,ft_minutes_from_open,entry_price,eod_close,eod_return,mae_pct,mfe_pct,mae_price,mfe_price,price_above_entry_after_ft,bounce_above_entry_before_lod,bounce_depth_before_lod,session_low_price,session_high_price,lod_minutes_from_open,hod_minutes_from_open,gap_abs
YANG,2025-04-09,-0.100943,5.0386,NEUTRAL,57.0796,38,225.0,56.57,52.04,0.080078,0.061517,0.089977,60.05,51.48,True,True,0.015026,51.48,62.11,360.0,90.0,0.100943
YANG,2025-06-04,-0.02598,1.2882,BEARISH,33.7897,9,65.0,33.755,33.42,0.009924,0.001333,0.011258,33.8,33.375,True,True,0.001333,33.375,34.305,140.0,0.0,0.02598
YANG,2025-06-23,-0.025015,1.3054,NEUTRAL,32.9979,21,245.0,32.99,32.84,0.004547,0.0,0.006669,32.99,32.77,False,False,0.0,32.77,33.715,305.0,185.0,0.025015
YANG,2025-06-24,-0.052071,1.4196,NEUTRAL,30.5621,4,45.0,30.48,29.78,0.022966,0.003937,0.023622,30.6,29.76,True,True,0.00164,29.76,31.13,360.0,0.0,0.052071
YANG,2025-07-15,-0.028468,0.9764,NEUTRAL,29.1294,24,190.0,29.045,28.555,0.01687,0.0,0.018592,29.045,28.505,False,False,-0.004648,28.505,29.85,375.0,20.0,0.028468
YANG,2025-08-22,-0.023023,0.9943,BEARISH,25.9123,4,40.0,25.55,25.19,0.01409,0.005088,0.018395,25.68,25.08,True,True,0.00274,25.08,26.31,245.0,0.0,0.023023
YANG,2025-09-11,-0.031056,1.1964,BEARISH,22.9214,20,105.0,22.88,22.34,0.023601,0.004808,0.023601,22.99,22.34,True,True,0.004808,22.34,23.4,385.0,0.0,0.031056
YANG,2025-11-24,-0.029638,1.0239,BEARISH,24.1454,23,250.0,24.1,24.075,0.001037,0.004979,0.004149,24.22,24.0,True,True,0.00166,24.0,24.555,275.0,0.0,0.029638
YANG,2026-01-02,-0.090819,0.9943,NEUTRAL,22.4773,6,30.0,22.475,22.24,0.010456,0.008231,0.01535,22.66,22.13,True,True,0.008231,22.13,22.9,360.0,0.0,0.090819
YANG,2026-01-12,-0.036281,0.9989,BEARISH,21.7804,7,35.0,21.77,20.735,0.047542,0.002756,0.048002,21.83,20.725,True,True,0.002756,20.725,22.18,330.0,0.0,0.036281
YANG,2026-02-06,-0.046086,1.0918,BEARISH,23.2633,15,140.0,23.22,22.92,0.01292,0.003445,0.013351,23.3,22.91,True,True,0.003445,22.91,23.715,385.0,0.0,0.046086
Z,2024-02-16,-0.032804,2.4414,BEARISH,55.0434,5,25.0,55.04,54.82,0.003997,0.012173,0.009084,55.71,54.54,True,True,0.012173,54.54,56.29,315.0,5.0,0.032804
Z,2024-03-05,-0.022581,2.2136,BEARISH,55.1696,27,135.0,55.16,54.51,0.011784,0.001632,0.027012,55.25,53.67,False,False,-0.001904,53.67,56.485,310.0,45.0,0.022581
Z,2024-11-06,-0.020857,2.3768,BEARISH,60.5493,0,0.0,60.27,58.64,0.027045,0.032106,0.045296,62.205,57.54,False,False,-0.001825,57.54,62.205,320.0,0.0,0.020857
Z,2025-10-29,-0.029921,2.2561,NEUTRAL,72.5326,61,310.0,72.35,71.46,0.012301,0.007187,0.012509,72.87,71.445,True,True,0.001935,71.445,74.76,385.0,90.0,0.029921
Z,2026-02-11,-0.045496,3.2664,BEARISH,50.9334,0,0.0,49.47,45.625,0.077724,0.071356,0.109157,53.0,44.07,True,True,0.000303,44.07,53.0,125.0,0.0,0.045496
ZETA,2024-10-18,-0.042333,1.5446,NEUTRAL,28.1121,25,125.0,28.07,27.905,0.005878,0.004275,0.016031,28.19,27.62,True,True,0.004275,27.62,29.285,340.0,10.0,0.042333
ZETA,2024-11-12,-0.080772,2.0921,BEARISH,32.9631,1,5.0,31.82,28.18,0.114393,0.043212,0.12225,33.195,27.93,True,True,0.030641,27.93,33.8,365.0,0.0,0.080772
ZETA,2025-02-26,-0.026686,2.0218,BEARISH,19.2513,2,10.0,19.22,17.765,0.075702,0.044745,0.08923,20.08,17.505,True,True,0.010406,17.505,20.365,380.0,5.0,0.026686
ZETA,2025-10-22,-0.020308,1.2457,BEARISH,18.5567,33,165.0,18.53,18.44,0.004857,0.005397,0.017809,18.63,18.2,True,True,0.003778,18.2,19.19,265.0,35.0,0.020308
ZETA,2025-11-04,-0.026107,0.8879,NEUTRAL,16.8049,75,375.0,16.785,16.7,0.005064,0.009532,0.009234,16.945,16.63,True,True,0.000298,16.63,17.37,385.0,20.0,0.026107
ZETA,2026-02-05,-0.029649,1.1661,NEUTRAL,16.3886,8,40.0,16.215,16.02,0.012026,0.036694,0.022202,16.81,15.855,True,True,0.036694,15.855,17.15,380.0,10.0,0.029649
ZETA,2026-02-23,-0.026654,1.1186,BEARISH,15.4376,2,10.0,15.4,14.98,0.027273,0.010065,0.046753,15.555,14.68,True,True,0.010065,14.68,15.885,185.0,0.0,0.026654
ZM,2024-08-05,-0.035305,1.4157,BEARISH,55.8587,11,55.0,55.76,55.62,0.002511,0.018651,0.002869,56.8,55.6,True,True,0.018651,55.6,56.8,385.0,100.0,0.035305
ZM,2025-02-25,-0.044899,2.8193,BEARISH,76.3023,0,0.0,75.055,74.28,0.010326,0.031643,0.033908,77.43,72.51,True,True,0.009793,72.51,77.43,365.0,0.0,0.044899
ZM,2025-04-04,-0.042173,2.2129,BEARISH,69.2949,2,10.0,69.22,67.75,0.021237,0.007151,0.031349,69.715,67.05,True,True,0.007151,67.05,70.18,310.0,0.0,0.042173
ZM,2026-02-26,-0.073236,4.6461,BEARISH,77.2316,0,0.0,76.965,75.53,0.018645,0.040473,0.052037,80.08,72.96,True,True,0.003183,72.96,80.08,20.0,0.0,0.073236
ZS,2024-03-01,-0.061208,13.6746,BEARISH,221.5301,0,0.0,220.64,219.11,0.006934,0.028825,0.02529,227.0,215.06,True,True,0.012962,215.06,227.0,20.0,0.0,0.061208
ZS,2025-04-03,-0.029676,7.8614,NEUTRAL,197.9454,6,30.0,197.475,192.2,0.026712,0.008381,0.044639,199.13,188.66,True,True,0.008178,188.66,201.845,95.0,10.0,0.029676
ZS,2025-04-04,-0.037409,8.6946,BEARISH,181.5321,2,10.0,179.97,175.01,0.02756,0.012169,0.037451,182.16,173.23,True,True,0.012169,173.23,186.0,80.0,0.0,0.037409
ZS,2025-11-26,-0.067948,13.2321,BEARISH,264.7971,0,0.0,263.48,251.94,0.043798,0.025087,0.045241,270.09,251.56,True,True,0.008198,251.56,270.09,385.0,0.0,0.067948
ZS,2026-02-23,-0.024729,10.835,BEARISH,151.446,2,10.0,151.14,143.29,0.051939,0.007179,0.063021,152.225,141.615,True,True,0.000265,141.615,155.78,310.0,0.0,0.024729
